Date,Open,High,Low,Close
11/7/2014,12.41,12.41,12.41,12.41
11/6/2014,12.41,12.41,12.41,12.41
11/5/2014,12.36,12.36,12.36,12.36
11/4/2014,12.3,12.3,12.3,12.3
11/3/2014,12.32,12.32,12.32,12.32
10/31/2014,12.32,12.32,12.32,12.32
10/30/2014,12.16,12.16,12.16,12.16
10/29/2014,12.11,12.11,12.11,12.11
10/28/2014,12.11,12.11,12.11,12.11
10/27/2014,11.97,11.97,11.97,11.97
10/24/2014,11.99,11.99,11.99,11.99
10/23/2014,11.89,11.89,11.89,11.89
10/22/2014,11.74,11.74,11.74,11.74
10/21/2014,11.84,11.84,11.84,11.84
10/20/2014,11.58,11.58,11.58,11.58
10/17/2014,11.46,11.46,11.46,11.46
10/16/2014,11.3,11.3,11.3,11.3
10/15/2014,11.3,11.3,11.3,11.3
10/14/2014,11.4,11.4,11.4,11.4
10/13/2014,11.38,11.38,11.38,11.38
10/10/2014,11.6,11.6,11.6,11.6
10/9/2014,11.77,11.77,11.77,11.77
10/8/2014,12.02,12.02,12.02,12.02
10/7/2014,11.81,11.81,11.81,11.81
10/6/2014,11.99,11.99,11.99,11.99
10/3/2014,12.02,12.02,12.02,12.02
10/2/2014,11.88,11.88,11.88,11.88
10/1/2014,11.88,11.88,11.88,11.88
9/30/2014,12.06,12.06,12.06,12.06
9/29/2014,12.1,12.1,12.1,12.1
9/26/2014,12.13,12.13,12.13,12.13
9/25/2014,12.02,12.02,12.02,12.02
9/24/2014,12.21,12.21,12.21,12.21
9/23/2014,12.1,12.1,12.1,12.1
9/22/2014,12.19,12.19,12.19,12.19
9/19/2014,12.29,12.29,12.29,12.29
9/18/2014,12.3,12.3,12.3,12.3
9/17/2014,12.23,12.23,12.23,12.23
9/16/2014,12.22,12.22,12.22,12.22
9/15/2014,12.12,12.12,12.12,12.12
9/12/2014,12.13,12.13,12.13,12.13
9/11/2014,12.2,12.2,12.2,12.2
9/10/2014,12.2,12.2,12.2,12.2
9/9/2014,12.14,12.14,12.14,12.14
9/8/2014,12.21,12.21,12.21,12.21
9/5/2014,12.23,12.23,12.23,12.23
9/4/2014,12.17,12.17,12.17,12.17
9/3/2014,12.19,12.19,12.19,12.19
9/2/2014,12.21,12.21,12.21,12.21
8/29/2014,12.21,12.21,12.21,12.21
8/28/2014,12.16,12.16,12.16,12.16
8/27/2014,12.17,12.17,12.17,12.17
8/26/2014,12.15,12.15,12.15,12.15
8/25/2014,12.14,12.14,12.14,12.14
8/22/2014,12.07,12.07,12.07,12.07
8/21/2014,12.09,12.09,12.09,12.09
8/20/2014,12.05,12.05,12.05,12.05
8/19/2014,12.02,12.02,12.02,12.02
8/18/2014,11.96,11.96,11.96,11.96
8/15/2014,11.85,11.85,11.85,11.85
8/14/2014,11.85,11.85,11.85,11.85
8/13/2014,11.79,11.79,11.79,11.79
8/12/2014,11.7,11.7,11.7,11.7
8/11/2014,11.71,11.71,11.71,11.71
8/8/2014,11.67,11.67,11.67,11.67
8/7/2014,11.55,11.55,11.55,11.55
8/6/2014,11.64,11.64,11.64,11.64
8/5/2014,11.62,11.62,11.62,11.62
8/4/2014,11.74,11.74,11.74,11.74
8/1/2014,11.66,11.66,11.66,11.66
7/31/2014,11.68,11.68,11.68,11.68
7/30/2014,11.93,11.93,11.93,11.93
