Date,nasdaq100,mk,us_bond
2004-09-27,0.0,0.018437103539917305,0.9815628964600825
2004-09-28,0.0,0.018477550017351276,0.9815224499826486
2004-09-29,0.0,0.018519104566213303,0.9814808954337866
2004-09-30,0.0,0.018569155006992775,0.981430844993007
2004-10-01,0.0,0.018684598417713034,0.9813154015822867
2004-10-04,0.0,0.01870261159707848,0.9812973884029214
2004-10-05,0.0,0.018712342505812798,0.9812876574941871
2004-10-06,0.0,0.01877073386649685,0.981229266133503
2004-10-07,0.0,0.018738966761102753,0.981261033238897
2004-10-08,0.0,0.018724179663927972,0.9812758203360717
2004-10-12,0.0,0.018697616833402934,0.9813023831665968
2004-10-13,0.0,0.01864681708950717,0.9813531829104924
2004-10-14,0.0,0.018655516607060888,0.9813444833929388
2004-10-15,0.0,0.01871185175159602,0.9812881482484036
2004-10-18,0.0,0.01871992848835476,0.9812800715116448
2004-10-19,0.3333333333333333,0.3333333333333333,0.3333333333333333
2004-10-20,0.3344499298708696,0.3324056636941393,0.33314440643499094
2004-10-21,0.3375433487832005,0.33139983067600276,0.3310568205407966
2004-10-22,0.3318671696629685,0.33400965401558685,0.33412317632144456
2004-10-25,0.3310452765943374,0.33410769835855275,0.3348470250471097
2004-10-26,0.33212246409655,0.334289975166889,0.333587560736561
2004-10-27,0.3382328841122584,0.33177252126579776,0.3299945946219439
2004-10-28,0.33927091781000834,0.3310826881418345,0.3296463940481571
2004-10-29,0.3388256083362422,0.3310609708001226,0.3301134208636352
2004-11-01,0.33937289610859483,0.3311736741140771,0.329453429777328
2004-11-02,0.34030549175528696,0.33039212567554327,0.32930238256916977
2004-11-03,0.3411434178605561,0.3304812770460524,0.32837530509339147
2004-11-04,0.34278159811808184,0.32988547081093317,0.3273329310709849
2004-11-05,0.34502931994814096,0.3289973321386751,0.3259733479131838
2004-11-08,0.345428505440275,0.3288146790916034,0.3257568154681215
2004-11-09,0.34542176081179476,0.3288326197576559,0.32574561943054925
2004-11-10,0.3438956033042996,0.33011249662059905,0.3259919000751013
2004-11-12,0.34890313705302317,0.32824368250196917,0.32285318044500766
2004-11-15,0.3490566484649607,0.3283733444830341,0.32257000705200517
2004-11-16,0.34753169966787906,0.32889704646446294,0.32357125386765806
2004-11-17,0.35028461659002774,0.3273174987544203,0.32239788465555197
2004-11-18,0.3515248838597743,0.32653135906029696,0.32194375707992856
2004-11-19,0.34785866983488883,0.3285658647887542,0.32357546537635673
2004-11-22,0.3499325783183138,0.3273958353880962,0.3226715862935898
2004-11-23,0.3489245179706864,0.3282770559228788,0.3227984261064346
2004-11-24,0.3514123088841204,0.327715151445847,0.3208725396700323
2004-11-26,0.3509616483523843,0.3281593082578374,0.320879043389778
2004-11-29,0.351719666810169,0.3281016165924029,0.32017871659742786
2004-11-30,0.3504302419757813,0.32885468531896106,0.32071507270525734
2004-12-01,0.3554003828013396,0.326599597025086,0.3180000201735741
2004-12-02,0.3567195888856006,0.32567034148325796,0.3176100696311412
2004-12-03,0.3558037910148041,0.32580956487307416,0.3183866441121216
2004-12-06,0.35612040495672165,0.3256328351152872,0.31824675992799095
2004-12-07,0.3520476255923632,0.32711928663438355,0.32083308777325303
2004-12-08,0.35335456580702435,0.3259763981361271,0.3206690360568484
2004-12-09,0.3545510817744225,0.3256809281019694,0.3197679901236079
2004-12-10,0.35382505257362906,0.32602344408941847,0.32015150333695236
2004-12-13,0.35589392935216085,0.3251608302428478,0.31894524040499134
2004-12-14,0.3565614795471086,0.3248848786216979,0.3185536418311935
2004-12-15,0.35548272447252344,0.3254941498169426,0.31902312571053393
2004-12-16,0.3539846891588702,0.3264719513806224,0.3195433594605073
2004-12-17,0.3525359849774263,0.32730500108124777,0.3201590139413259
2004-12-20,0.3517126276375262,0.3278110687755342,0.32047630358693957
2004-12-21,0.3537572705144273,0.326915228619218,0.3193275008663547
2004-12-22,0.3543667085764768,0.326843898899782,0.3187893925237412
2004-12-23,0.35445877276071774,0.3268378959123743,0.318703331326908
2004-12-29,0.3563926496720437,0.32642362808020736,0.3171837222477488
2004-12-30,0.35578569830505546,0.3265864920604393,0.31762780963450515
2004-12-31,0.3551014013680842,0.3267470531467273,0.31815154548518854
2005-01-04,0.3489685939455575,0.3292469644341073,0.3217844416203353
2005-01-05,0.34842986845335894,0.32856652690595484,0.32300360464068634
